Customer,Job Site,Make,Model,Serial Number,Unit Number,Inspection Date,Entered Date,SMU,Form,Question Group,Question,Reading,Eval
NEWMONT_MOBILE_FLEET,CADIA EAST,Epiroc,ST18,TMG19URE0723,LD078,28/03/2025,29/03/2025,11803,HV Diesel Particulate Emission Testing,Emmissions Particulate Test Record,Record the Engine Oil temp 70-75c,75,A
NEWMONT_MOBILE_FLEET,CADIA EAST,Epiroc,ST18,TMG19URE0723,LD078,28/03/2025,29/03/2025,11803,HV Diesel Particulate Emission Testing,Emmissions Particulate Test Record,"HV Diesel particulate, mg/m3 EC",2830,X
NEWMONT_MOBILE_FLEET,CADIA EAST,Epiroc,ST18,TMG19URE0723,LD078,26/04/2025,27/04/2025,12206,"AAAA - Ancillary, Rock breakers, Road Mtc and IT's HV Diesel Emission Testing",Compartment Temperature,Record the Engine Oil temp 70-75c,75,A
NEWMONT_MOBILE_FLEET,CADIA EAST,Epiroc,ST18,TMG19URE0723,LD078,26/04/2025,27/04/2025,12206,"AAAA - Ancillary, Rock breakers, Road Mtc and IT's HV Diesel Emission Testing",Emmissions Idle HV,"AAAA - Anc, Rock, Road Mtc and IT s IDLE Record The CO ppm",0,A
NEWMONT_MOBILE_FLEET,CADIA EAST,Epiroc,ST18,TMG19URE0723,LD078,26/04/2025,27/04/2025,12206,"AAAA - Ancillary, Rock breakers, Road Mtc and IT's HV Diesel Emission Testing",Emmissions Idle HV,"AAAA - Anc, Rock, Road Mtc and IT s IDLE Record The NO ppm",154,A
NEWMONT_MOBILE_FLEET,CADIA EAST,Epiroc,ST18,TMG19URE0723,LD078,26/04/2025,27/04/2025,12206,"AAAA - Ancillary, Rock breakers, Road Mtc and IT's HV Diesel Emission Testing",Emmissions Idle HV,"AAAA - Anc, Rock, Road Mtc and IT s IDLE Record The NO2 ppm",64.9,A
NEWMONT_MOBILE_FLEET,CADIA EAST,Epiroc,ST18,TMG19URE0723,LD078,26/04/2025,27/04/2025,12206,"AAAA - Ancillary, Rock breakers, Road Mtc and IT's HV Diesel Emission Testing",Emmissions Idle HV,"AAAA - Anc, Rock, Road Mtc and IT s IDLE Record The NOX ppm",218.9,A
NEWMONT_MOBILE_FLEET,CADIA EAST,Epiroc,ST18,TMG19URE0723,LD078,26/04/2025,27/04/2025,12206,"AAAA - Ancillary, Rock breakers, Road Mtc and IT's HV Diesel Emission Testing",Emmissions High Idle HV,"AAAA - Anc, Rock, Road Mtc and IT s HIGH IDLE Record The CO ppm",0,A
NEWMONT_MOBILE_FLEET,CADIA EAST,Epiroc,ST18,TMG19URE0723,LD078,26/04/2025,27/04/2025,12206,"AAAA - Ancillary, Rock breakers, Road Mtc and IT's HV Diesel Emission Testing",Emmissions High Idle HV,"AAAA - Anc, Rock, Road Mtc and IT s HIGH IDLE Record The NO ppm",105,A
NEWMONT_MOBILE_FLEET,CADIA EAST,Epiroc,ST18,TMG19URE0723,LD078,26/04/2025,27/04/2025,12206,"AAAA - Ancillary, Rock breakers, Road Mtc and IT's HV Diesel Emission Testing",Emmissions High Idle HV,"AAAA - Anc, Rock, Road Mtc and IT s HIGH IDLE Record The NO2 ppm",75.9,A
NEWMONT_MOBILE_FLEET,CADIA EAST,Epiroc,ST18,TMG19URE0723,LD078,26/04/2025,27/04/2025,12206,"AAAA - Ancillary, Rock breakers, Road Mtc and IT's HV Diesel Emission Testing",Emmissions High Idle HV,"AAAA - Anc, Rock, Road Mtc and IT s HIGH IDLE Record The NOX ppm",180.9,A
NEWMONT_MOBILE_FLEET,CADIA EAST,Epiroc,ST18,TMG19URE0723,LD078,26/04/2025,27/04/2025,12206,"AAAA - Ancillary, Rock breakers, Road Mtc and IT's HV Diesel Emission Testing",Emissions Stall HV,"AAAA - Anc, Rock, Road Mtc and IT s STALL Record The CO ppm",0,A
NEWMONT_MOBILE_FLEET,CADIA EAST,Epiroc,ST18,TMG19URE0723,LD078,26/04/2025,27/04/2025,12206,"AAAA - Ancillary, Rock breakers, Road Mtc and IT's HV Diesel Emission Testing",Emissions Stall HV,"AAAA - Anc, Rock, Road Mtc and IT s STALL Record The NO ppm",137,A
NEWMONT_MOBILE_FLEET,CADIA EAST,Epiroc,ST18,TMG19URE0723,LD078,26/04/2025,27/04/2025,12206,"AAAA - Ancillary, Rock breakers, Road Mtc and IT's HV Diesel Emission Testing",Emissions Stall HV,"AAAA - Anc, Rock, Road Mtc and IT s STALL Record The NO2 ppm",66.7,A
NEWMONT_MOBILE_FLEET,CADIA EAST,Epiroc,ST18,TMG19URE0723,LD078,26/04/2025,27/04/2025,12206,"AAAA - Ancillary, Rock breakers, Road Mtc and IT's HV Diesel Emission Testing",Emissions Stall HV,"AAAA - Anc, Rock, Road Mtc and IT s STALL Record The NOX ppm",218.9,A
NEWMONT_MOBILE_FLEET,CADIA EAST,Epiroc,ST18,TMG19URE0723,LD078,26/04/2025,27/04/2025,12206,HV Diesel Particulate Emission Testing,Emmissions Particulate Test Record,Record the Engine Oil temp 70-75c,75,A
NEWMONT_MOBILE_FLEET,CADIA EAST,Epiroc,ST18,TMG19URE0723,LD078,26/04/2025,27/04/2025,12206,HV Diesel Particulate Emission Testing,Emmissions Particulate Test Record,"HV Diesel particulate, mg/m3 EC",1440,A
